,0,link,long,la
793,凯佳公寓(一期),https://shanghai.anjuke.com/community/view/794426,31.181643,121.704209
794,幸福里,https://shanghai.anjuke.com/community/view/794276,31.244725,121.694652
795,罗宁雅苑,https://shanghai.anjuke.com/community/view/790822,31.490741,121.332006
796,新凯城兰馨苑,https://shanghai.anjuke.com/community/view/790172,31.117938,121.254454
797,碧桂园嘉誉,https://shanghai.anjuke.com/community/view/788483,31.423963,121.282927
798,东原逸墅,https://shanghai.anjuke.com/community/view/787564,31.063855,121.780993
799,九龙仓滨江壹十八,https://shanghai.anjuke.com/community/view/778669,31.219603,121.523175
800,复兴珑御,https://shanghai.anjuke.com/community/view/730159,31.22287,121.490744
801,共富新村,https://shanghai.anjuke.com/community/view/727676,31.357247,121.439408
802,泷湾苑,https://shanghai.anjuke.com/community/view/727163,31.146955,121.212459
803,闵浦新苑二村(东区),https://shanghai.anjuke.com/community/view/726907,31.065366,121.53719
804,周东公寓,https://shanghai.anjuke.com/community/view/725191,31.126031,121.593469
805,同康苑,https://shanghai.anjuke.com/community/view/725173,31.126283,121.511315
806,保利翡丽公馆,https://shanghai.anjuke.com/community/view/653393,31.120727,121.266808
807,华府樟园,https://shanghai.anjuke.com/community/view/642292,31.231556,121.420591
808,上海晶城晶欣坊,https://shanghai.anjuke.com/community/view/615894,31.13194,121.442651
809,旭辉U天地,https://shanghai.anjuke.com/community/view/609101,31.308134,121.331984
810,绿城上海御园,https://shanghai.anjuke.com/community/view/607019,31.298712,121.596142
811,东方曼哈顿尚东区,https://shanghai.anjuke.com/community/view/605095,31.197984,121.441034
812,南沁苑,https://shanghai.anjuke.com/community/view/599291,31.146898,121.11737
813,鹤沙航城航武嘉园(中区),https://shanghai.anjuke.com/community/view/595431,31.081192,121.602006
814,旭辉城,https://shanghai.anjuke.com/community/view/584213,31.468494,121.356025
815,世茂纳米魔幻城,https://shanghai.anjuke.com/community/view/574859,31.069043,121.169379
816,西湖街小区,https://shanghai.anjuke.com/community/view/573829,31.112633,121.059185
817,鹤沙航城东茗苑(中区),https://shanghai.anjuke.com/community/view/570172,31.080578,121.608824
818,新上海弄里人家,https://shanghai.anjuke.com/community/view/569252,31.138996,121.342533
819,大唐盛世花园(一期),https://shanghai.anjuke.com/community/view/565239,31.214777,121.562788
820,浦东新世纪花苑(三期),https://shanghai.anjuke.com/community/view/565059,31.178414,121.485962
821,佳伟景苑,https://shanghai.anjuke.com/community/view/535586,31.289868,121.681126
822,浦江花园,https://shanghai.anjuke.com/community/view/524491,30.947031,121.314406
823,长阳路50弄小区,https://shanghai.anjuke.com/community/view/510377,31.25946,121.516255
824,新凯城玉兰苑,https://shanghai.anjuke.com/community/view/500492,31.116404,121.243819
825,金玉佳苑,https://shanghai.anjuke.com/community/view/487474,30.974832,121.753993
826,黄浦外滩洋房,https://shanghai.anjuke.com/community/view/471937,31.22697,121.511433
827,海岛星城,https://shanghai.anjuke.com/community/view/466118,31.632921,121.444107
828,中海紫御豪庭,https://shanghai.anjuke.com/community/view/455942,31.234801,121.387958
829,澜茵华庭(西区),https://shanghai.anjuke.com/community/view/419094,31.246124,121.320763
830,佘山玺樾,https://shanghai.anjuke.com/community/view/405476,31.072094,121.197835
831,万科锦源(公寓),https://shanghai.anjuke.com/community/view/405052,31.16724,121.204823
832,星纳家园,https://shanghai.anjuke.com/community/view/404552,31.298834,121.67763
833,锦江丽都,https://shanghai.anjuke.com/community/view/380258,30.624788,121.09886
834,联星丽景苑,https://shanghai.anjuke.com/community/view/376037,31.2866,121.353808
835,东郊壹号,https://shanghai.anjuke.com/community/view/370176,31.227787,121.606699
836,华丽家族汇景天地(公寓),https://shanghai.anjuke.com/community/view/365250,31.204436,121.484182
837,万富轩,https://shanghai.anjuke.com/community/view/357989,31.169335,121.518924
838,育秀一区,https://shanghai.anjuke.com/community/view/345644,30.914063,121.46885
839,佳兆业珊瑚湾(公寓),https://shanghai.anjuke.com/community/view/342735,30.831657,121.542351
840,香馥湾,https://shanghai.anjuke.com/community/view/320259,31.263246,121.348867
841,九华南苑,https://shanghai.anjuke.com/community/view/299359,30.933847,121.470442
842,海尚乐苑,https://shanghai.anjuke.com/community/view/297891,31.12095,121.609395
843,汇领商墅,https://shanghai.anjuke.com/community/view/291796,31.114016,121.704217
844,慧芝湖花园(一期),https://shanghai.anjuke.com/community/view/266307,31.287033,121.46689
845,中凌东港苑,https://shanghai.anjuke.com/community/view/263533,31.374076,121.550233
846,氯碱小区,https://shanghai.anjuke.com/community/view/228942,31.050821,121.482663
847,亲和源,https://shanghai.anjuke.com/community/view/224262,31.144934,121.623933
848,保利林语溪,https://shanghai.anjuke.com/community/view/217807,31.137586,121.543716
849,红梅苑,https://shanghai.anjuke.com/community/view/217240,31.027055,121.538052
850,新华路一号,https://shanghai.anjuke.com/community/view/205560,31.207497,121.437386
851,新弘国际城(公寓),https://shanghai.anjuke.com/community/view/205239,31.079943,121.330178
852,海珀日晖,https://shanghai.anjuke.com/community/view/201261,31.198598,121.480402
853,赞成红树林家园,https://shanghai.anjuke.com/community/view/200948,30.756687,121.338959
854,金悦华庭,https://shanghai.anjuke.com/community/view/193010,30.755214,121.334641
855,航华二村三街坊,https://shanghai.anjuke.com/community/view/190589,31.175832,121.353071
856,浦江公馆,https://shanghai.anjuke.com/community/view/186510,31.228056,121.505566
857,沈默花苑,https://shanghai.anjuke.com/community/view/173468,31.118101,121.582874
858,共康六村(北区),https://shanghai.anjuke.com/community/view/14454,31.334369,121.445245
859,滇池小区,https://shanghai.anjuke.com/community/view/14134,31.245931,121.492708
860,泗泾颐景园,https://shanghai.anjuke.com/community/view/13174,31.128684,121.273096
861,中原新村,https://shanghai.anjuke.com/community/view/12541,31.189799,121.440395
862,星河景苑,https://shanghai.anjuke.com/community/view/12197,31.007678,121.433131
863,东湖名苑,https://shanghai.anjuke.com/community/view/11057,31.213989,121.425427
864,田林十二村,https://shanghai.anjuke.com/community/view/10208,31.178234,121.435125
865,新虹桥别墅,https://shanghai.anjuke.com/community/view/10182,31.202433,121.397231
866,仙霞大郡,https://shanghai.anjuke.com/community/view/9757,31.216076,121.380135
867,通河七村,https://shanghai.anjuke.com/community/view/9284,31.335757,121.457896
868,通河二村,https://shanghai.anjuke.com/community/view/9282,31.340354,121.45766
869,银翔新村,https://shanghai.anjuke.com/community/view/8986,31.29335,121.322749
870,东海别墅,https://shanghai.anjuke.com/community/view/8911,31.303853,121.335652
871,合生朗廷园,https://shanghai.anjuke.com/community/view/8588,31.163418,121.207352
872,锦秋花园(公寓),https://shanghai.anjuke.com/community/view/8586,31.330555,121.394518
873,楠林水岸,https://shanghai.anjuke.com/community/view/8562,31.073242,120.931882
874,金天地花园,https://shanghai.anjuke.com/community/view/8314,30.738212,121.3556
875,宁怡苑,https://shanghai.anjuke.com/community/view/7731,31.144436,121.617942
876,汇通新村,https://shanghai.anjuke.com/community/view/7679,31.053165,121.757189
877,华欣家园,https://shanghai.anjuke.com/community/view/7617,31.125794,121.466972
878,中央小区,https://shanghai.anjuke.com/community/view/7509,31.238076,121.487267
879,沪办小区,https://shanghai.anjuke.com/community/view/7485,31.248664,121.493517
880,航华三村一街坊,https://shanghai.anjuke.com/community/view/6942,31.175552,121.358659
881,沪江园区,https://shanghai.anjuke.com/community/view/6861,31.18584,121.358905
882,丹桂花园,https://shanghai.anjuke.com/community/view/6754,31.179529,121.360622
883,霍山大楼,https://shanghai.anjuke.com/community/view/6638,31.261283,121.5199
884,八一小区,https://shanghai.anjuke.com/community/view/6589,31.293735,121.498362
885,中祥龙柏苑,https://shanghai.anjuke.com/community/view/6344,31.179532,121.374755
886,九歌上郡,https://shanghai.anjuke.com/community/view/6282,31.172389,121.387598
887,公安住宅小区,https://shanghai.anjuke.com/community/view/6213,31.188663,121.43113
888,洪高小区,https://shanghai.anjuke.com/community/view/5817,31.181285,121.505105
889,川新小区,https://shanghai.anjuke.com/community/view/5783,31.176311,121.516032
890,市光四村,https://shanghai.anjuke.com/community/view/4971,31.325586,121.544503
891,河滨花园,https://shanghai.anjuke.com/community/view/4806,31.247017,121.46121
892,中环花苑,https://shanghai.anjuke.com/community/view/4771,31.270578,121.423421
893,华集公寓,https://shanghai.anjuke.com/community/view/4213,31.262172,121.49812
894,安得公寓,https://shanghai.anjuke.com/community/view/4172,31.276687,121.504092
895,东方名园,https://shanghai.anjuke.com/community/view/4011,31.286718,121.532006
896,香杉园,https://shanghai.anjuke.com/community/view/3990,31.28951,121.488373
897,同济蓬莱家园,https://shanghai.anjuke.com/community/view/3723,31.211617,121.497991
898,华晖绿苑,https://shanghai.anjuke.com/community/view/3602,31.270195,121.542367
899,佳龙花园,https://shanghai.anjuke.com/community/view/3511,31.303151,121.542552
900,森凯苑,https://shanghai.anjuke.com/community/view/3419,31.241932,121.443832
901,开元坊,https://shanghai.anjuke.com/community/view/3402,31.219296,121.491955
902,金外滩花园,https://shanghai.anjuke.com/community/view/3360,31.228288,121.507799
903,上海滩花园,https://shanghai.anjuke.com/community/view/3354,31.224927,121.506236
904,北宸佳苑,https://shanghai.anjuke.com/community/view/3148,31.294505,121.494445
905,中山公寓,https://shanghai.anjuke.com/community/view/2975,31.222601,121.419022
906,嘉茵苑,https://shanghai.anjuke.com/community/view/2949,31.282071,121.442544
907,祥和名邸(公寓),https://shanghai.anjuke.com/community/view/2917,31.25024,121.385177
908,总统公寓,https://shanghai.anjuke.com/community/view/2874,31.219806,121.445278
909,华园大厦,https://shanghai.anjuke.com/community/view/2749,31.199073,121.399147
910,通昌苑,https://shanghai.anjuke.com/community/view/2664,31.25853,121.571038
911,实业公寓,https://shanghai.anjuke.com/community/view/2562,31.199247,121.443315
912,春晖苑,https://shanghai.anjuke.com/community/view/2330,31.349592,121.594139
913,三泉路332弄小区,https://shanghai.anjuke.com/community/view/2265,31.312755,121.448294
914,尚东国际名园(一期),https://shanghai.anjuke.com/community/view/2116,31.168893,121.516986
915,汇贤居,https://shanghai.anjuke.com/community/view/2034,31.22143,121.452165
916,东方康洛,https://shanghai.anjuke.com/community/view/2006,31.18361,121.418734
917,万科提香别墅,https://shanghai.anjuke.com/community/view/1916,31.13913,121.55017
918,广兰名苑,https://shanghai.anjuke.com/community/view/1915,31.209245,121.626824
919,东荡小区,https://shanghai.anjuke.com/community/view/1898,31.156318,121.434305
920,曹杨二村,https://shanghai.anjuke.com/community/view/1791,31.250154,121.409981
921,福华花苑,https://shanghai.anjuke.com/community/view/1740,31.20688,121.472974
922,中大丽都,https://shanghai.anjuke.com/community/view/1704,31.278536,121.595529
923,碧云新天地家园(二期),https://shanghai.anjuke.com/community/view/1624,31.26807,121.594801
924,华理苑,https://shanghai.anjuke.com/community/view/1622,31.149763,121.427131
925,西雅图嘉萱苑,https://shanghai.anjuke.com/community/view/1612,31.172527,121.443416
926,燕宁苑,https://shanghai.anjuke.com/community/view/1554,31.24129,121.431183
927,梓树园,https://shanghai.anjuke.com/community/view/1507,31.168834,121.436721
928,田林新苑,https://shanghai.anjuke.com/community/view/1404,31.179901,121.433113
929,中海瀛台(一期),https://shanghai.anjuke.com/community/view/1336,31.147338,121.459436
930,古北嘉年华庭(南区),https://shanghai.anjuke.com/community/view/1091,31.199076,121.414455
931,古北中央花园,https://shanghai.anjuke.com/community/view/1013,31.201528,121.413058
932,碧海现代苑,https://shanghai.anjuke.com/community/view/984,31.258438,121.607106
933,元丰天山花园,https://shanghai.anjuke.com/community/view/850,31.22223,121.386918
934,上海苏堤春晓名苑,https://shanghai.anjuke.com/community/view/735,31.243164,121.436391
935,永业公寓,https://shanghai.anjuke.com/community/view/559,31.214891,121.483367
936,瑞南新苑,https://shanghai.anjuke.com/community/view/550,31.206242,121.475123
937,江南世纪新苑,https://shanghai.anjuke.com/community/view/546,31.211162,121.488703
938,海悦花园,https://shanghai.anjuke.com/community/view/514,31.207611,121.481321
939,淡水湾花园(一期),https://shanghai.anjuke.com/community/view/468,31.216391,121.481387
940,虹桥河滨花园,https://shanghai.anjuke.com/community/view/409,31.224844,121.40829
941,百富达公寓,https://shanghai.anjuke.com/community/view/348,31.224752,121.525027
942,紫竹馨苑,https://shanghai.anjuke.com/community/view/279,31.185488,121.520598
943,浦江茗园,https://shanghai.anjuke.com/community/view/266,31.246755,121.519652
944,四季雅苑(公寓),https://shanghai.anjuke.com/community/view/246,31.223406,121.576406
945,临潼苑,https://shanghai.anjuke.com/community/view/242,31.257628,121.520106
946,馨虹苑,https://shanghai.anjuke.com/community/view/237,31.259114,121.503614
947,仁恒河滨花园,https://shanghai.anjuke.com/community/view/147,31.221017,121.40239
948,上南翡翠,https://shanghai.anjuke.com/community/view/86,31.155814,121.501911
949,宝石公寓,https://shanghai.anjuke.com/community/view/28,31.201545,121.399096
950,湖山香颂湾,https://shanghai.anjuke.com/community/view/1026824,30.754804,121.343883
951,佘北家园嘉枫苑,https://shanghai.anjuke.com/community/view/1026620,31.135702,121.218009
952,宝宸共和家园,https://shanghai.anjuke.com/community/view/1026204,31.340429,121.444097
953,百花公寓,https://shanghai.anjuke.com/community/view/1026202,31.212558,121.4963
954,东方冠郡,https://shanghai.anjuke.com/community/view/1026172,31.034834,121.659773
955,复地新都国际,https://shanghai.anjuke.com/community/view/1026117,31.259417,121.482685
956,合景万景峰,https://shanghai.anjuke.com/community/view/1026113,30.940633,121.499992
957,国际丽都城,https://shanghai.anjuke.com/community/view/1026098,31.239975,121.467115
958,恒大帝景,https://shanghai.anjuke.com/community/view/1026077,31.04595,121.260044
959,黄山始信苑,https://shanghai.anjuke.com/community/view/1026072,31.263492,121.577782
960,金牛苑,https://shanghai.anjuke.com/community/view/1026031,31.158337,121.441128
961,九华苑,https://shanghai.anjuke.com/community/view/1026013,30.937363,121.46344
962,开元地中海,https://shanghai.anjuke.com/community/view/1025977,31.043989,121.225945
963,马赛花园,https://shanghai.anjuke.com/community/view/1025976,31.201177,121.403455
964,路劲上海派,https://shanghai.anjuke.com/community/view/1025969,31.296611,121.200464
965,岭南苑,https://shanghai.anjuke.com/community/view/1025957,31.148146,121.498114
966,民东公寓,https://shanghai.anjuke.com/community/view/1025946,31.299833,121.322061
967,浦江宝邸(南区),https://shanghai.anjuke.com/community/view/1025934,31.069282,121.548708
968,平利公寓,https://shanghai.anjuke.com/community/view/1025931,31.221659,121.496989
969,欧阳花苑,https://shanghai.anjuke.com/community/view/1025923,31.278335,121.497669
970,双喜家园,https://shanghai.anjuke.com/community/view/1025871,31.259798,121.540287
971,外滩99,https://shanghai.anjuke.com/community/view/1025815,31.249996,121.489347
972,馨宁公寓,https://shanghai.anjuke.com/community/view/1025783,31.134031,121.45227
973,颐景园,https://shanghai.anjuke.com/community/view/1025769,31.064004,121.767032
974,运光新村,https://shanghai.anjuke.com/community/view/1025712,31.295856,121.503783
975,浦凌佳苑,https://shanghai.anjuke.com/community/view/1016356,31.364791,121.538416
976,高雅公寓,https://shanghai.anjuke.com/community/view/1015240,31.023107,121.319333
977,凤凰大厦服务公寓,https://shanghai.anjuke.com/community/view/995169,31.249137,121.592656
978,佘北家园榆叶苑,https://shanghai.anjuke.com/community/view/993185,31.128692,121.20773
979,蓝高小区,https://shanghai.anjuke.com/community/view/990440,31.216809,121.53473
980,水电小区,https://shanghai.anjuke.com/community/view/990373,31.293862,121.482951
981,永和二村,https://shanghai.anjuke.com/community/view/990324,31.297974,121.436849
982,白玉大楼,https://shanghai.anjuke.com/community/view/990286,31.238398,121.420259
983,东泉小区(西块),https://shanghai.anjuke.com/community/view/990245,31.16202,121.44978
984,东陆新村六街坊,https://shanghai.anjuke.com/community/view/990242,31.284716,121.603249
985,梅园四街坊,https://shanghai.anjuke.com/community/view/990142,31.239002,121.531759
986,梅园二街坊,https://shanghai.anjuke.com/community/view/990139,31.24275,121.529749
987,青溪新村,https://shanghai.anjuke.com/community/view/990122,31.158538,121.11976
988,万荣小区,https://shanghai.anjuke.com/community/view/990080,31.290938,121.446523
989,晶耀名邸,https://shanghai.anjuke.com/community/view/944555,31.159641,121.482359
990,美罗家园宝欣苑九村,https://shanghai.anjuke.com/community/view/924784,31.388432,121.347443
991,嘉宝前滩后院,https://shanghai.anjuke.com/community/view/915051,31.160784,121.519255
992,龙泽园(东区),https://shanghai.anjuke.com/community/view/907990,30.752563,121.347879
993,龙湖好望山(别墅),https://shanghai.anjuke.com/community/view/877650,31.060321,121.229451
994,张江国际豪庭,https://shanghai.anjuke.com/community/view/877185,31.218162,121.654436
995,汇福家园兴盛里(南区),https://shanghai.anjuke.com/community/view/877050,31.102131,121.613409
996,嘉御庭(二期),https://shanghai.anjuke.com/community/view/877027,31.212404,121.467076
997,银河新都(南区),https://shanghai.anjuke.com/community/view/876893,31.098531,121.421816
998,复地北桥城(东区别墅),https://shanghai.anjuke.com/community/view/876813,31.040627,121.425787
999,马陆新村,https://shanghai.anjuke.com/community/view/876731,31.333915,121.284553
1000,天汇佳园,https://shanghai.anjuke.com/community/view/876654,31.00687,121.24637
1001,御墅花园(别墅),https://shanghai.anjuke.com/community/view/876619,31.2093,121.376696
1002,大发融悦,https://shanghai.anjuke.com/community/view/876555,31.141873,121.092693
1003,嘉定蔷薇苑,https://shanghai.anjuke.com/community/view/875224,31.395466,121.228528
1004,银都新村(8-10区),https://shanghai.anjuke.com/community/view/866225,31.100218,121.400851
1005,崧泽华城德康雅苑,https://shanghai.anjuke.com/community/view/866140,31.15051,121.165171
1006,瑞和明庭(西区),https://shanghai.anjuke.com/community/view/866096,31.187237,121.238213
1007,明丰公寓,https://shanghai.anjuke.com/community/view/866068,31.033142,121.235018
1008,贝尚湾1号,https://shanghai.anjuke.com/community/view/865776,31.152521,121.324415
1009,兰桥公寓北区,https://shanghai.anjuke.com/community/view/865768,31.035535,121.215242
1010,禹洲老城里,https://shanghai.anjuke.com/community/view/865465,31.400595,121.257035
1011,保利叶上海(二期公寓),https://shanghai.anjuke.com/community/view/865461,31.350562,121.359935
1012,华润中央公园(四期),https://shanghai.anjuke.com/community/view/862485,31.32014,121.319712
1013,中环国际公寓(二期),https://shanghai.anjuke.com/community/view/861268,31.338451,121.428507
1014,玉兰香苑(二期A区),https://shanghai.anjuke.com/community/view/821333,31.201671,121.635966
1015,邮电金桥新村,https://shanghai.anjuke.com/community/view/821264,31.272169,121.608569
1016,逸仙小区,https://shanghai.anjuke.com/community/view/821098,31.321864,121.498201
1017,颐谷北苑,https://shanghai.anjuke.com/community/view/821059,31.106442,121.609091
1018,竹园新村,https://shanghai.anjuke.com/community/view/820926,30.917765,121.649428
1019,五金江浦大楼,https://shanghai.anjuke.com/community/view/820907,31.260059,121.538041
1020,梧桐城邦(三期),https://shanghai.anjuke.com/community/view/820889,31.29865,121.419033
1021,中冶翔腾城市佳园(一期),https://shanghai.anjuke.com/community/view/820817,31.302557,121.326971
1022,万寿新村五区,https://shanghai.anjuke.com/community/view/820684,31.1639,121.115122
1023,中大九里德,https://shanghai.anjuke.com/community/view/820590,31.157383,121.313837
1024,证大家园(五期),https://shanghai.anjuke.com/community/view/820525,31.288414,121.599302
1025,证大家园(四期),https://shanghai.anjuke.com/community/view/820524,31.287245,121.602898
1026,兆丰嘉园,https://shanghai.anjuke.com/community/view/820040,31.226066,121.425103
1027,新芦苑C区,https://shanghai.anjuke.com/community/view/820016,30.877647,121.859144
1028,思南公馆东苑,https://shanghai.anjuke.com/community/view/819783,31.220711,121.476157
1029,绿庭休闲广场,https://shanghai.anjuke.com/community/view/819665,31.044198,121.235331
1030,三林世博家园(AB区),https://shanghai.anjuke.com/community/view/819645,31.166259,121.543939
1031,绿地海湾1号,https://shanghai.anjuke.com/community/view/819598,30.836213,121.530723
1032,地杰国际城F欧香四季,https://shanghai.anjuke.com/community/view/819235,31.162708,121.579874
1033,丽都雅苑,https://shanghai.anjuke.com/community/view/819043,31.335962,121.446247
1034,三林世博家园(C区),https://shanghai.anjuke.com/community/view/818952,31.167306,121.541206
1035,静安新城三区,https://shanghai.anjuke.com/community/view/818442,31.166237,121.391445
1036,华山花园,https://shanghai.anjuke.com/community/view/818417,31.218227,121.441316
1037,经纬弘汇地标家园,https://shanghai.anjuke.com/community/view/818312,31.329995,121.404199
1038,金旭新苑,https://shanghai.anjuke.com/community/view/818166,30.939829,121.228386
1039,明日星城(三期),https://shanghai.anjuke.com/community/view/817797,31.220119,121.500785
1040,红梅雅苑,https://shanghai.anjuke.com/community/view/817769,31.027292,121.53571
1041,石化一村,https://shanghai.anjuke.com/community/view/817531,30.717767,121.345051
1042,官厅路6号小区,https://shanghai.anjuke.com/community/view/817307,30.955092,121.335146
1043,高科苑,https://shanghai.anjuke.com/community/view/817099,31.195939,121.599974
1044,奉贤富民新村,https://shanghai.anjuke.com/community/view/816878,30.955251,121.647264
1045,凤凰二苑,https://shanghai.anjuke.com/community/view/816847,31.395033,121.698197
1046,宝祁雅苑(北区),https://shanghai.anjuke.com/community/view/816835,31.326428,121.378506
1047,八埭头公寓,https://shanghai.anjuke.com/community/view/816742,31.258351,121.529481
1048,陆家嘴壹号院,https://shanghai.anjuke.com/community/view/804748,31.249838,121.532911
1049,嘉隆国际,https://shanghai.anjuke.com/community/view/801244,31.421202,121.208927
1050,静安府(东区),https://shanghai.anjuke.com/community/view/798349,31.298576,121.451022
1051,浦江华侨城(八期),https://shanghai.anjuke.com/community/view/794681,31.099739,121.503666
1052,星俪苑,https://shanghai.anjuke.com/community/view/792929,31.103374,121.354354
1053,绿地欧拉,https://shanghai.anjuke.com/community/view/790502,31.300715,121.206284
1054,佳境苑,https://shanghai.anjuke.com/community/view/768618,31.398268,121.343961
1055,英伦都市,https://shanghai.anjuke.com/community/view/766435,30.869851,121.571935
1056,徐汇世家花园,https://shanghai.anjuke.com/community/view/765735,31.187323,121.424986
1057,新城公馆,https://shanghai.anjuke.com/community/view/765729,31.309741,121.32985
1058,明月坊,https://shanghai.anjuke.com/community/view/754086,31.275143,121.545966
1059,古北壹号(公寓),https://shanghai.anjuke.com/community/view/730155,31.193333,121.402852
1060,传说99,https://shanghai.anjuke.com/community/view/725211,31.21776,121.565399
1061,绿洲雅宾利花园三期,https://shanghai.anjuke.com/community/view/705418,31.264208,121.479657
1062,菊泉新城爱建顾园(东区),https://shanghai.anjuke.com/community/view/658376,31.357146,121.385269
1063,恒达家园,https://shanghai.anjuke.com/community/view/657642,31.33704,121.430009
1064,瑞和锦庭(东区),https://shanghai.anjuke.com/community/view/656789,31.187667,121.236398
1065,绿地蔷薇九里(公寓),https://shanghai.anjuke.com/community/view/654752,31.068002,121.236183
1066,新城旭辉府,https://shanghai.anjuke.com/community/view/653881,30.758659,121.356872
1067,绿地云悦坊,https://shanghai.anjuke.com/community/view/651703,31.188442,121.706874
1068,卫康花苑,https://shanghai.anjuke.com/community/view/651257,30.742152,121.323713
1069,阳光城丽景湾,https://shanghai.anjuke.com/community/view/651223,31.102707,121.63797
1070,新高苑雅园,https://shanghai.anjuke.com/community/view/639030,31.298415,121.629863
1071,金群苑(南区),https://shanghai.anjuke.com/community/view/635099,31.293189,121.677286
1072,莲康苑,https://shanghai.anjuke.com/community/view/628018,31.177888,121.569533
1073,阳光欧洲城蔷薇绅邻,https://shanghai.anjuke.com/community/view/627837,31.277726,121.618174
1074,苏宁荣悦,https://shanghai.anjuke.com/community/view/627770,30.925099,121.495274
1075,汇福家园兴盛里(北区),https://shanghai.anjuke.com/community/view/619183,31.103817,121.612259
1076,凯德莲公馆,https://shanghai.anjuke.com/community/view/618688,31.195173,121.526867
1077,时代鑫都,https://shanghai.anjuke.com/community/view/616321,31.272177,121.466945
1078,仁和都市花园,https://shanghai.anjuke.com/community/view/611758,31.159916,121.583248
1079,华和路600弄小区,https://shanghai.anjuke.com/community/view/609306,31.297139,121.405092
1080,绿地海域笙晖(公寓),https://shanghai.anjuke.com/community/view/605003,31.371446,121.456797
1081,绿地海域苏河源(一期公寓),https://shanghai.anjuke.com/community/view/597279,31.284322,121.165289
1082,中星海上名豪苑御菁园,https://shanghai.anjuke.com/community/view/595170,31.275711,121.337688
1083,凤凰城,https://shanghai.anjuke.com/community/view/595158,31.025961,121.422879
1084,季景铭郡,https://shanghai.anjuke.com/community/view/595148,31.29052,121.326625
1085,浦三路732弄小区,https://shanghai.anjuke.com/community/view/595088,31.190989,121.524301
1086,东方明珠小区,https://shanghai.anjuke.com/community/view/591650,31.196083,121.410833
1087,露香园(公寓),https://shanghai.anjuke.com/community/view/583541,31.231349,121.490496
1088,桃园新城汇枫公寓,https://shanghai.anjuke.com/community/view/581152,31.096603,121.589678
1089,中金海棠湾,https://shanghai.anjuke.com/community/view/571381,31.105289,121.598194
1090,罗山花苑,https://shanghai.anjuke.com/community/view/565228,31.239813,121.582735
1091,恒盛鼎城圣都汇,https://shanghai.anjuke.com/community/view/564946,31.283853,121.394119
1092,白石路2659弄小区,https://shanghai.anjuke.com/community/view/547917,31.260493,121.09042
1093,鹤兴苑,https://shanghai.anjuke.com/community/view/528492,31.201303,121.708528
1094,跃进新村,https://shanghai.anjuke.com/community/view/517906,31.818244,121.232311
1095,新凯城银杏苑,https://shanghai.anjuke.com/community/view/512406,31.119981,121.244396
1096,洪庙路128号小区,https://shanghai.anjuke.com/community/view/510187,31.214607,121.44639
1097,王家宅小区,https://shanghai.anjuke.com/community/view/501953,31.222752,121.532265
1098,星晓家园,https://shanghai.anjuke.com/community/view/489801,31.283927,121.682235
1099,久事西郊名墅,https://shanghai.anjuke.com/community/view/489574,31.188795,121.313762
1100,西郊英园,https://shanghai.anjuke.com/community/view/478675,31.166723,121.35692
1101,复地御西郊,https://shanghai.anjuke.com/community/view/477182,31.205555,121.365451
1102,丽园小区,https://shanghai.anjuke.com/community/view/464043,30.998148,121.378808
1103,华虹东方苑,https://shanghai.anjuke.com/community/view/424652,31.154375,121.57743
1104,中信泰富又一城(一期),https://shanghai.anjuke.com/community/view/423735,31.336063,121.259815
1105,万达城市公寓,https://shanghai.anjuke.com/community/view/419329,31.235753,121.323827
1106,瑞虹新城铭庭,https://shanghai.anjuke.com/community/view/404549,31.268235,121.504174
1107,张江汤臣豪园四期,https://shanghai.anjuke.com/community/view/394667,31.204045,121.600825
1108,张江汤臣豪园二期,https://shanghai.anjuke.com/community/view/394660,31.206734,121.604177
1109,合景峰汇,https://shanghai.anjuke.com/community/view/394454,31.3502,121.264695
1110,万源城郎郡,https://shanghai.anjuke.com/community/view/381939,31.155685,121.402052
1111,旭辉澜悦湾,https://shanghai.anjuke.com/community/view/379643,31.471413,121.355936
1112,翠湖天地雅苑,https://shanghai.anjuke.com/community/view/376077,31.222786,121.485905
1113,路劲翡丽湾(公寓),https://shanghai.anjuke.com/community/view/370269,31.322418,121.326041
1114,宝华铂翠豪庭,https://shanghai.anjuke.com/community/view/370253,30.907481,121.170203
1115,保辉香景园,https://shanghai.anjuke.com/community/view/370208,31.33293,121.511621
1116,虹桥1号,https://shanghai.anjuke.com/community/view/370130,31.22996,121.334892
1117,骏丰嘉峰汇小区,https://shanghai.anjuke.com/community/view/370125,31.294152,121.323867
1118,万科五玠坊,https://shanghai.anjuke.com/community/view/370121,31.162123,121.523161
1119,承安翡翠公馆,https://shanghai.anjuke.com/community/view/368069,31.306523,121.169169
1120,金谷公寓,https://shanghai.anjuke.com/community/view/344870,31.117492,121.280219
1121,泾东一村(商品住宅),https://shanghai.anjuke.com/community/view/344850,31.087992,121.278957
1122,万科清林径,https://shanghai.anjuke.com/community/view/343504,31.031737,121.662871
1123,四川中路100弄小区,https://shanghai.anjuke.com/community/view/315246,31.242071,121.494892
1124,晨星四季苑,https://shanghai.anjuke.com/community/view/308885,31.051857,121.319217
1125,奉城车站新村(南区),https://shanghai.anjuke.com/community/view/306780,30.91378,121.650058
1126,新城家园,https://shanghai.anjuke.com/community/view/303496,31.054445,121.187091
