,0,link,long,la
2240,益达公寓,https://shanghai.anjuke.com/community/view/866846,31.240274,121.567802
2241,锦三角花园(别墅),https://shanghai.anjuke.com/community/view/866618,31.192989,121.54884
2242,东方冠郡,https://shanghai.anjuke.com/community/view/863995,31.03289,121.663813
2243,湾流域城(金地湾流域二期别墅),https://shanghai.anjuke.com/community/view/862208,31.153965,121.526607
2244,康桥半岛,https://shanghai.anjuke.com/community/view/862202,31.149341,121.587837
2245,布鲁斯小镇(二期别墅),https://shanghai.anjuke.com/community/view/862201,31.038953,121.773745
2246,益丰工业小区,https://shanghai.anjuke.com/community/view/821078,31.201701,121.642913
2247,万祥梅苑,https://shanghai.anjuke.com/community/view/820692,30.966226,121.821157
2248,宣城新村,https://shanghai.anjuke.com/community/view/820629,31.025011,121.70668
2249,绿地金色水岸一期,https://shanghai.anjuke.com/community/view/819603,31.120197,121.584534
2250,施宏公寓,https://shanghai.anjuke.com/community/view/819589,31.153402,121.760795
2251,邻乐居公寓,https://shanghai.anjuke.com/community/view/819244,31.265949,121.685573
2252,上海2006,https://shanghai.anjuke.com/community/view/819218,31.218337,121.563398
2253,华钜御庭(三期别墅),https://shanghai.anjuke.com/community/view/818339,31.061635,121.777828
2254,浦三路635弄小区,https://shanghai.anjuke.com/community/view/818318,31.195176,121.525148
2255,南郊花园东区,https://shanghai.anjuke.com/community/view/817926,31.116287,121.578913
2256,恒越新都汇,https://shanghai.anjuke.com/community/view/817680,31.27064,121.692091
2257,东港花苑,https://shanghai.anjuke.com/community/view/817549,31.114683,121.768144
2258,海通花苑(北区),https://shanghai.anjuke.com/community/view/817535,31.130485,121.575225
2259,阳光城丽景湾PLUS,https://shanghai.anjuke.com/community/view/783023,31.124051,121.55562
2260,太阳谷,https://shanghai.anjuke.com/community/view/552216,31.060481,121.800888
2261,高东镇镇南路7号小区,https://shanghai.anjuke.com/community/view/460200,31.310387,121.640257
2262,鹏宏苑,https://shanghai.anjuke.com/community/view/244507,31.177846,121.564077
2263,华洲君庭,https://shanghai.anjuke.com/community/view/219925,31.229605,121.61148
2264,龙馨公寓,https://shanghai.anjuke.com/community/view/217241,31.163393,121.724263
2265,泰兴公寓,https://shanghai.anjuke.com/community/view/215714,31.227675,121.696957
2266,华钜御庭(二期别墅),https://shanghai.anjuke.com/community/view/205212,31.059722,121.783498
2267,齐锦苑,https://shanghai.anjuke.com/community/view/200527,31.190991,121.527107
2268,和憬家园,https://shanghai.anjuke.com/community/view/189822,31.207015,121.69256
2269,水岸家园,https://shanghai.anjuke.com/community/view/189465,31.051152,121.74644
2270,海通花苑(南区),https://shanghai.anjuke.com/community/view/188268,31.126687,121.57444
2271,高西小区,https://shanghai.anjuke.com/community/view/187951,31.164594,121.628937
2272,春鹤新村,https://shanghai.anjuke.com/community/view/186863,31.057894,121.593745
2273,川杨璟园,https://shanghai.anjuke.com/community/view/184579,31.206562,121.690955
2274,康桥鑫都,https://shanghai.anjuke.com/community/view/183261,31.151233,121.61728
2275,中芯花园(北区公寓),https://shanghai.anjuke.com/community/view/183239,31.225559,121.628696
2276,微山新村,https://shanghai.anjuke.com/community/view/180268,31.21515,121.52197
2277,雅华公寓,https://shanghai.anjuke.com/community/view/176724,31.254022,121.556043
2278,瑞苑公寓,https://shanghai.anjuke.com/community/view/175976,31.245733,121.517697
2279,福汇一村,https://shanghai.anjuke.com/community/view/170083,31.041935,121.763847
2280,东三里桥路小区,https://shanghai.anjuke.com/community/view/167950,31.204623,121.515506
2281,龙源星城,https://shanghai.anjuke.com/community/view/147279,31.052863,121.791507
2282,紫薇景苑,https://shanghai.anjuke.com/community/view/146853,31.208124,121.620311
2283,环西别墅,https://shanghai.anjuke.com/community/view/130659,31.190845,121.636925
2284,古佳苑,https://shanghai.anjuke.com/community/view/123517,31.021449,121.646239
2285,芳草公寓,https://shanghai.anjuke.com/community/view/120937,31.199486,121.562943
2286,上川路1638弄小区,https://shanghai.anjuke.com/community/view/117223,31.284089,121.673698
2287,舒馨北苑,https://shanghai.anjuke.com/community/view/115762,31.197821,121.673674
2288,绿茵苑,https://shanghai.anjuke.com/community/view/75194,31.156132,121.507661
2289,鑫周小区,https://shanghai.anjuke.com/community/view/63804,31.144916,121.579105
2290,芳华路53号小区,https://shanghai.anjuke.com/community/view/63538,31.200741,121.557885
2291,凌桥二村,https://shanghai.anjuke.com/community/view/62408,31.369263,121.547363
2292,富成别墅,https://shanghai.anjuke.com/community/view/17158,31.043475,121.752421
2293,微山三村,https://shanghai.anjuke.com/community/view/16845,31.213159,121.517672
2294,阳二小区,https://shanghai.anjuke.com/community/view/16629,31.252064,121.557083
2295,航城园,https://shanghai.anjuke.com/community/view/16171,31.153297,121.757795
2296,东都小区,https://shanghai.anjuke.com/community/view/15390,31.197956,121.710048
2297,鹏海东苑,https://shanghai.anjuke.com/community/view/15357,31.181656,121.570675
2298,桃源花苑,https://shanghai.anjuke.com/community/view/14966,31.052056,121.718989
2299,欣欣苑小区(北区),https://shanghai.anjuke.com/community/view/14864,31.043722,121.760505
2300,卢湾教工楼,https://shanghai.anjuke.com/community/view/14540,31.189503,121.51944
2301,中芯花园(别墅),https://shanghai.anjuke.com/community/view/14245,31.223382,121.628014
2302,金纬新苑,https://shanghai.anjuke.com/community/view/13787,31.342739,121.589999
2303,瀚龙苑,https://shanghai.anjuke.com/community/view/13270,31.200026,121.672622
2304,界龙阳光苑(东区),https://shanghai.anjuke.com/community/view/13269,31.19374,121.696377
2305,佳玉公寓,https://shanghai.anjuke.com/community/view/12338,31.117948,121.580724
2306,保康大厦,https://shanghai.anjuke.com/community/view/12014,31.155388,121.576437
2307,鑫源小区,https://shanghai.anjuke.com/community/view/7964,31.121398,121.586495
2308,欣欣家园,https://shanghai.anjuke.com/community/view/7902,31.125809,121.594096
2309,桃花源一村,https://shanghai.anjuke.com/community/view/7841,31.058954,121.763432
2310,香桂园,https://shanghai.anjuke.com/community/view/7683,31.043472,121.772366
2311,上钢一村,https://shanghai.anjuke.com/community/view/6087,31.17846,121.500656
2312,东陆新村三街坊,https://shanghai.anjuke.com/community/view/6064,31.280576,121.604072
2313,西邱小区,https://shanghai.anjuke.com/community/view/5954,31.212331,121.520455
2314,丽江锦庭,https://shanghai.anjuke.com/community/view/5851,31.285969,121.584121
2315,泾西一村,https://shanghai.anjuke.com/community/view/5836,31.246326,121.553544
2316,凌高小区,https://shanghai.anjuke.com/community/view/5730,31.25303,121.556054
2317,古桐四村,https://shanghai.anjuke.com/community/view/5694,31.204738,121.620802
2318,川北居民区,https://shanghai.anjuke.com/community/view/5678,31.204865,121.702382
2319,凌兆七村,https://shanghai.anjuke.com/community/view/5451,31.147854,121.50455
2320,齐四小区,https://shanghai.anjuke.com/community/view/5399,31.186601,121.523621
2321,张江镇古桐住宅小区,https://shanghai.anjuke.com/community/view/5381,31.208434,121.621229
2322,佳林路919弄小区,https://shanghai.anjuke.com/community/view/5360,31.270939,121.618657
2323,东瑞公寓,https://shanghai.anjuke.com/community/view/3157,31.189458,121.512415
2324,上南公寓,https://shanghai.anjuke.com/community/view/2737,31.180448,121.504272
2325,世外桃源花园别墅小区,https://shanghai.anjuke.com/community/view/2731,31.193413,121.568449
2326,东珂花苑,https://shanghai.anjuke.com/community/view/2719,31.24154,121.546088
2327,钻石苑,https://shanghai.anjuke.com/community/view/2653,31.194751,121.699357
2328,蝶恋园,https://shanghai.anjuke.com/community/view/2606,31.26835,121.579858
2329,金鹏荷泽苑,https://shanghai.anjuke.com/community/view/2603,31.272966,121.599415
2330,立诚苑,https://shanghai.anjuke.com/community/view/2524,31.20092,121.69205
2331,爱法新都(一期),https://shanghai.anjuke.com/community/view/2515,31.262781,121.60747
2332,晨光公寓,https://shanghai.anjuke.com/community/view/2507,31.201754,121.679869
2333,旺族家园,https://shanghai.anjuke.com/community/view/2345,31.203836,121.688621
2334,兴东名苑,https://shanghai.anjuke.com/community/view/2288,31.206327,121.698998
2335,千秋嘉苑,https://shanghai.anjuke.com/community/view/2255,31.329195,121.629861
2336,新川公寓,https://shanghai.anjuke.com/community/view/2121,31.197887,121.700963
2337,金桂家园,https://shanghai.anjuke.com/community/view/1914,31.23141,121.5766
2338,春港丽园,https://shanghai.anjuke.com/community/view/1862,31.207727,121.630071
2339,华业翠都,https://shanghai.anjuke.com/community/view/1586,31.190203,121.522175
2340,金禾新苑,https://shanghai.anjuke.com/community/view/1564,31.15527,121.534693
2341,金枫豪苑,https://shanghai.anjuke.com/community/view/994,31.244923,121.686961
2342,英伦花园,https://shanghai.anjuke.com/community/view/990,31.199322,121.700669
2343,龙居苑,https://shanghai.anjuke.com/community/view/971,31.262416,121.564355
2344,云山苑,https://shanghai.anjuke.com/community/view/969,31.264003,121.572608
2345,芳丽苑,https://shanghai.anjuke.com/community/view/907,31.198901,121.561592
2346,花木公寓,https://shanghai.anjuke.com/community/view/858,31.195426,121.567116
2347,泰燕华庭,https://shanghai.anjuke.com/community/view/690,31.042877,121.749253
2348,龙东花园,https://shanghai.anjuke.com/community/view/410,31.228153,121.627129
2349,申立苑(一期),https://shanghai.anjuke.com/community/view/342,31.236671,121.555052
2350,梅花苑,https://shanghai.anjuke.com/community/view/336,31.214622,121.547788
2351,六里嘉园,https://shanghai.anjuke.com/community/view/328,31.176574,121.539811
2352,上南四村,https://shanghai.anjuke.com/community/view/308,31.178653,121.503267
2353,上南三村,https://shanghai.anjuke.com/community/view/307,31.179571,121.503706
2354,瑞达新苑,https://shanghai.anjuke.com/community/view/284,31.21378,121.561165
2355,棕榈苑,https://shanghai.anjuke.com/community/view/255,31.147847,121.535385
2356,博文家园,https://shanghai.anjuke.com/community/view/249,31.19153,121.520178
2357,由由世纪苑,https://shanghai.anjuke.com/community/view/122,31.194427,121.536727
2358,东园新村,https://shanghai.anjuke.com/community/view/17,31.237753,121.519234
2359,东昌小区,https://shanghai.anjuke.com/community/view/15,31.239005,121.518224
2360,碧桂园浦东星作(别墅),https://shanghai.anjuke.com/community/view/877616,30.913198,121.811767
2361,鹤沙航城东茗苑(西区),https://shanghai.anjuke.com/community/view/877176,31.080471,121.60619
2362,张江三湘海尚,https://shanghai.anjuke.com/community/view/877174,31.176666,121.629317
2363,东方听潮豪园,https://shanghai.anjuke.com/community/view/877169,31.043832,121.746969
2364,海富花园,https://shanghai.anjuke.com/community/view/877070,31.218369,121.53554
2365,爱家华城(东区),https://shanghai.anjuke.com/community/view/875448,31.116767,121.713997
2366,施镇公寓,https://shanghai.anjuke.com/community/view/875447,31.155677,121.762841
2367,中邦城市园,https://shanghai.anjuke.com/community/view/875443,31.143104,121.577376
2368,证大家园(别墅),https://shanghai.anjuke.com/community/view/873632,31.286919,121.607386
2369,浦发博园(别墅),https://shanghai.anjuke.com/community/view/873628,31.157138,121.541181
2370,绿城玉兰公馆(别墅),https://shanghai.anjuke.com/community/view/873626,31.215614,121.655157
2371,涵合园(别墅),https://shanghai.anjuke.com/community/view/873621,31.205486,121.537516
2372,悉尼星光,https://shanghai.anjuke.com/community/view/866820,31.210795,121.525297
2373,浦祥苑,https://shanghai.anjuke.com/community/view/866734,31.190047,121.523803
2374,连波路228弄小区,https://shanghai.anjuke.com/community/view/866638,31.197827,121.559814
2375,富田花苑(公寓),https://shanghai.anjuke.com/community/view/866496,31.034936,121.602699
2376,枫林雅苑,https://shanghai.anjuke.com/community/view/866493,31.036726,121.599871
2377,船舶新村,https://shanghai.anjuke.com/community/view/866456,31.273876,121.583344
2378,金国大厦,https://shanghai.anjuke.com/community/view/862219,31.203088,121.517481
2379,桃园新村,https://shanghai.anjuke.com/community/view/862212,31.194479,121.706919
2380,康桥半岛,https://shanghai.anjuke.com/community/view/862206,31.149341,121.587837
2381,妙栏路392弄小区,https://shanghai.anjuke.com/community/view/862203,31.19192,121.697381
2382,昱龙家园(南区),https://shanghai.anjuke.com/community/view/821351,31.127658,121.604762
2383,新开大楼,https://shanghai.anjuke.com/community/view/821317,31.231608,121.523955
2384,新建路60弄小区,https://shanghai.anjuke.com/community/view/821282,31.179146,121.750209
2385,新家静品,https://shanghai.anjuke.com/community/view/821277,31.187423,121.562338
2386,永泰路2079弄小区,https://shanghai.anjuke.com/community/view/821238,31.153398,121.549396
2387,英雄村,https://shanghai.anjuke.com/community/view/821145,31.033887,121.759978
2388,向阳公寓,https://shanghai.anjuke.com/community/view/821137,31.051104,121.761221
2389,怡泰花苑,https://shanghai.anjuke.com/community/view/821028,31.192433,121.52364
2390,耀华路360弄小区,https://shanghai.anjuke.com/community/view/820937,31.180233,121.493596
2391,阳光欧洲城金色米兰苑,https://shanghai.anjuke.com/community/view/820820,31.275172,121.621669
2392,延南小区,https://shanghai.anjuke.com/community/view/820753,31.132866,121.598728
2393,万科金色国际公寓,https://shanghai.anjuke.com/community/view/820626,31.177351,121.513229
2394,万科2049创意汇,https://shanghai.anjuke.com/community/view/820583,31.162858,121.522551
2395,张江服务公寓,https://shanghai.anjuke.com/community/view/820259,31.271003,121.682842
2396,运通路728弄小区,https://shanghai.anjuke.com/community/view/820234,31.209461,121.708992
2397,桃园一村,https://shanghai.anjuke.com/community/view/820213,31.058532,121.763736
2398,桃园新村(航头),https://shanghai.anjuke.com/community/view/820201,31.072359,121.597406
2399,桃花村,https://shanghai.anjuke.com/community/view/820173,31.064176,121.761907
2400,绿地康桥新苑,https://shanghai.anjuke.com/community/view/820166,31.143967,121.57031
2401,源水新墅,https://shanghai.anjuke.com/community/view/820088,31.277518,121.614474
2402,美轮新村,https://shanghai.anjuke.com/community/view/819807,30.909592,121.8327
2403,思埔小区,https://shanghai.anjuke.com/community/view/819794,31.164786,121.500186
2404,梅山小筑,https://shanghai.anjuke.com/community/view/819762,31.165679,121.493297
2405,梅三小区,https://shanghai.anjuke.com/community/view/819760,31.245412,121.529066
2406,石笋街256号,https://shanghai.anjuke.com/community/view/819628,31.025537,121.648407
2407,施镇公寓,https://shanghai.anjuke.com/community/view/819592,31.155141,121.763355
2408,绿宝园五期,https://shanghai.anjuke.com/community/view/819578,31.138434,121.567876
2409,陆家嘴新景园(二期),https://shanghai.anjuke.com/community/view/819534,31.257969,121.582623
2410,芦洋花园,https://shanghai.anjuke.com/community/view/819506,30.979013,121.741923
2411,龙凤公寓,https://shanghai.anjuke.com/community/view/819438,31.115949,121.660823
2412,六团中心村,https://shanghai.anjuke.com/community/view/819416,31.161721,121.730396
2413,上海七街坊,https://shanghai.anjuke.com/community/view/819298,31.253612,121.586674
2414,林克司别墅,https://shanghai.anjuke.com/community/view/819253,31.239757,121.756591
2415,佳晏公寓,https://shanghai.anjuke.com/community/view/819207,31.221194,121.655682
2416,联洋商务别墅,https://shanghai.anjuke.com/community/view/819182,31.232867,121.562618
2417,联邦公馆,https://shanghai.anjuke.com/community/view/819151,31.206874,121.522939
2418,惠益南苑,https://shanghai.anjuke.com/community/view/819036,31.063311,121.746458
2419,里仁新村,https://shanghai.anjuke.com/community/view/819021,31.120849,121.578544
2420,三林五街坊,https://shanghai.anjuke.com/community/view/818958,31.154713,121.533111
2421,汇康锦苑,https://shanghai.anjuke.com/community/view/818947,31.076969,121.599319
2422,汇锦臻邸,https://shanghai.anjuke.com/community/view/818941,31.036865,121.645023
2423,康灵公寓,https://shanghai.anjuke.com/community/view/818735,31.134709,121.580673
2424,景新公寓,https://shanghai.anjuke.com/community/view/818370,31.131453,121.538949
2425,浦东南路2141弄小区,https://shanghai.anjuke.com/community/view/818272,31.214361,121.522992
2426,浦东大道836弄小区,https://shanghai.anjuke.com/community/view/818267,31.246287,121.533513
2427,棚海小区,https://shanghai.anjuke.com/community/view/818163,31.181263,121.568921
2428,海燕二村,https://shanghai.anjuke.com/community/view/817547,31.04437,121.77114
2429,海上国际花园(三期),https://shanghai.anjuke.com/community/view/817519,31.183807,121.550018
2430,高斯路1064号商业楼,https://shanghai.anjuke.com/community/view/817475,31.205577,121.619549
2431,大众中心村,https://shanghai.anjuke.com/community/view/817430,31.231177,121.64159
2432,广衍路7号小区,https://shanghai.anjuke.com/community/view/817388,31.045846,121.759129
2433,沉香苑三街坊,https://shanghai.anjuke.com/community/view/817147,31.080618,121.597685
2434,高科西路2798号小区,https://shanghai.anjuke.com/community/view/817097,31.195034,121.562398
2435,富屹新城国际,https://shanghai.anjuke.com/community/view/817066,31.119957,121.580329
2436,富灵佳苑,https://shanghai.anjuke.com/community/view/817049,31.133285,121.580403
2437,都林嘉苑南园,https://shanghai.anjuke.com/community/view/816714,31.158375,121.517203
2438,东方康安家园,https://shanghai.anjuke.com/community/view/804422,31.132806,121.512901
2439,馨汇佳苑,https://shanghai.anjuke.com/community/view/801502,31.184399,121.715986
2440,东郊花园(三期),https://shanghai.anjuke.com/community/view/791601,31.231347,121.608149
2441,川沙路389弄小区,https://shanghai.anjuke.com/community/view/790289,31.284848,121.675516
2442,桃源公寓二村,https://shanghai.anjuke.com/community/view/772383,30.87243,121.859752
2443,益民路27号小区,https://shanghai.anjuke.com/community/view/717637,31.202065,121.708116
2444,阳光二村,https://shanghai.anjuke.com/community/view/659522,31.252238,121.557155
2445,旭辉亚瑟郡,https://shanghai.anjuke.com/community/view/608716,31.150047,121.621581
2446,甬申金地城,https://shanghai.anjuke.com/community/view/595173,31.06301,121.773615
2447,玺莲美世界,https://shanghai.anjuke.com/community/view/571162,31.122037,121.58781
2448,丽晶博园,https://shanghai.anjuke.com/community/view/328597,31.216803,121.557832
2449,南城苑,https://shanghai.anjuke.com/community/view/293063,31.044526,121.763715
2450,康桥新苑,https://shanghai.anjuke.com/community/view/288652,31.148733,121.619507
2451,昌乐公寓,https://shanghai.anjuke.com/community/view/260741,31.073807,121.720176
2452,永建路86弄小区,https://shanghai.anjuke.com/community/view/244408,31.269532,121.622614
2453,天环苑,https://shanghai.anjuke.com/community/view/243957,31.176684,121.744953
2454,通联公寓,https://shanghai.anjuke.com/community/view/243152,31.262407,121.565478
2455,明星花苑,https://shanghai.anjuke.com/community/view/234227,31.208938,121.717176
2456,康湾苑,https://shanghai.anjuke.com/community/view/232925,31.136232,121.593079
2457,玉兰路71弄小区,https://shanghai.anjuke.com/community/view/228008,31.210084,121.55476
2458,远东小区,https://shanghai.anjuke.com/community/view/224941,31.219082,121.7389
2459,玉宇新苑,https://shanghai.anjuke.com/community/view/223098,31.194976,121.690656
2460,梅园别墅,https://shanghai.anjuke.com/community/view/220386,31.208141,121.711807
2461,欣春苑,https://shanghai.anjuke.com/community/view/218541,31.030219,121.710603
2462,东滨花苑(西区),https://shanghai.anjuke.com/community/view/216698,31.333129,121.628131
2463,金纬东苑,https://shanghai.anjuke.com/community/view/211764,31.316943,121.638285
2464,天鹅泉公寓,https://shanghai.anjuke.com/community/view/204596,31.339381,121.580932
2465,同清苑,https://shanghai.anjuke.com/community/view/203269,31.343949,121.577563
2466,盛世春晓苑,https://shanghai.anjuke.com/community/view/202015,31.283135,121.6722
2467,合生东郊别墅(一期),https://shanghai.anjuke.com/community/view/194305,31.230298,121.606532
2468,上钢九村,https://shanghai.anjuke.com/community/view/181544,31.179622,121.491964
2469,东城花苑二村一区,https://shanghai.anjuke.com/community/view/180956,31.057194,121.776993
2470,东卫新村,https://shanghai.anjuke.com/community/view/180684,31.050948,121.777552
2471,盛唐府邸,https://shanghai.anjuke.com/community/view/180436,31.210788,121.664183
2472,新德三村,https://shanghai.anjuke.com/community/view/180265,31.205011,121.699535
2473,景泰嘉苑,https://shanghai.anjuke.com/community/view/178466,31.184063,121.559739
2474,东八公寓西区,https://shanghai.anjuke.com/community/view/177838,31.120874,121.587289
2475,源深路188弄小区,https://shanghai.anjuke.com/community/view/177606,31.244221,121.536563
2476,杨园四村,https://shanghai.anjuke.com/community/view/174911,31.321244,121.63908
2477,园西一居,https://shanghai.anjuke.com/community/view/174180,31.196066,121.703173
2478,金浜新村,https://shanghai.anjuke.com/community/view/173065,31.264254,121.57206
2479,华夏银桂苑,https://shanghai.anjuke.com/community/view/171784,31.203472,121.690933
2480,明光苑,https://shanghai.anjuke.com/community/view/171316,31.204311,121.705095
2481,贝越佳园(南区),https://shanghai.anjuke.com/community/view/170414,31.207343,121.624149
2482,康达公寓,https://shanghai.anjuke.com/community/view/170390,31.05517,121.76823
2483,新德四村,https://shanghai.anjuke.com/community/view/170073,31.206308,121.697506
2484,浦东南路4815号小区,https://shanghai.anjuke.com/community/view/168310,31.185492,121.505116
2485,南新三村,https://shanghai.anjuke.com/community/view/167616,31.176295,121.548956
2486,凌兆六村,https://shanghai.anjuke.com/community/view/167148,31.148676,121.507274
2487,民康苑,https://shanghai.anjuke.com/community/view/147267,31.162009,121.573844
2488,万馨佳园,https://shanghai.anjuke.com/community/view/147038,31.197409,121.680306
2489,供销三村,https://shanghai.anjuke.com/community/view/146413,31.055531,121.785801
2490,红光花苑,https://shanghai.anjuke.com/community/view/130721,31.070772,121.777772
2491,恒大一村,https://shanghai.anjuke.com/community/view/130151,31.163502,121.50123
2492,荣华苑,https://shanghai.anjuke.com/community/view/129205,31.243336,121.731654
2493,梅山苑,https://shanghai.anjuke.com/community/view/126398,31.166036,121.494071
2494,花山锦地苑,https://shanghai.anjuke.com/community/view/124567,31.354973,121.585579
2495,海馨苑,https://shanghai.anjuke.com/community/view/119908,31.237974,121.730851
2496,阳栖小区,https://shanghai.anjuke.com/community/view/118092,31.253807,121.558016
2497,浦江映象,https://shanghai.anjuke.com/community/view/116011,31.220653,121.526855
2498,上钢八九村,https://shanghai.anjuke.com/community/view/115854,31.178858,121.493887
2499,公元二村,https://shanghai.anjuke.com/community/view/114657,31.128402,121.582666
2500,高科西路2763弄小区,https://shanghai.anjuke.com/community/view/84735,31.19711,121.559788
2501,加盟圣蓝,https://shanghai.anjuke.com/community/view/84711,31.124854,121.582489
2502,东城华都,https://shanghai.anjuke.com/community/view/84549,31.061972,121.773941
2503,金博尚品,https://shanghai.anjuke.com/community/view/83983,31.240479,121.546388
2504,南新二村,https://shanghai.anjuke.com/community/view/83681,31.175665,121.550378
2505,荷二小区,https://shanghai.anjuke.com/community/view/83291,31.278405,121.603366
2506,富城小区,https://shanghai.anjuke.com/community/view/83124,31.043581,121.740615
2507,浦坊大楼,https://shanghai.anjuke.com/community/view/82254,31.225662,121.532995
2508,盛唐福邸,https://shanghai.anjuke.com/community/view/75145,31.211345,121.664044
2509,兰园新村,https://shanghai.anjuke.com/community/view/75143,31.230395,121.521039
2510,云台苑,https://shanghai.anjuke.com/community/view/64435,31.186501,121.507229
2511,德州八村,https://shanghai.anjuke.com/community/view/64423,31.17046,121.491092
2512,听潮民乐苑(一街坊),https://shanghai.anjuke.com/community/view/62653,31.057777,121.753961
2513,华盛名门,https://shanghai.anjuke.com/community/view/61889,31.200212,121.698438
2514,新德路506弄小区,https://shanghai.anjuke.com/community/view/61883,31.20308,121.699683
2515,申华小区,https://shanghai.anjuke.com/community/view/61614,31.277234,121.661239
2516,伟丰新村,https://shanghai.anjuke.com/community/view/17325,31.203237,121.634905
2517,沂南路54弄小区,https://shanghai.anjuke.com/community/view/17229,31.20383,121.515799
2518,东菱花苑,https://shanghai.anjuke.com/community/view/17171,31.211152,121.664056
2519,德西高层,https://shanghai.anjuke.com/community/view/17163,31.172422,121.490463
2520,龚华公寓,https://shanghai.anjuke.com/community/view/17138,31.267084,121.692358
2521,海浦小区,https://shanghai.anjuke.com/community/view/17087,31.203072,121.517497
2522,昌一小区,https://shanghai.anjuke.com/community/view/16652,31.196848,121.522883
2523,乔港路11弄小区,https://shanghai.anjuke.com/community/view/15633,31.159366,121.735302
2524,北城小区,https://shanghai.anjuke.com/community/view/15471,31.20364,121.70804
2525,南桥小区,https://shanghai.anjuke.com/community/view/15433,31.197245,121.71365
2526,龙馨华庭,https://shanghai.anjuke.com/community/view/15347,31.161279,121.7262
2527,龙泽家园(二期),https://shanghai.anjuke.com/community/view/14963,31.114445,121.58351
2528,御景豪园,https://shanghai.anjuke.com/community/view/14754,31.198147,121.689888
2529,新桥小区,https://shanghai.anjuke.com/community/view/14692,31.195425,121.512915
2530,西三小区,https://shanghai.anjuke.com/community/view/14440,31.206263,121.51273
2531,古桐小区,https://shanghai.anjuke.com/community/view/14428,31.20891,121.619867
2532,东方春晓,https://shanghai.anjuke.com/community/view/14386,31.053705,121.762307
2533,东沟新村,https://shanghai.anjuke.com/community/view/14329,31.300495,121.582737
2534,绿缘别墅,https://shanghai.anjuke.com/community/view/14212,31.146779,121.575143
2535,百花二村,https://shanghai.anjuke.com/community/view/14211,31.115422,121.591879
2536,绿川八街坊,https://shanghai.anjuke.com/community/view/13837,31.176347,121.554629
2537,周康三村,https://shanghai.anjuke.com/community/view/13094,31.141606,121.569091
2538,东唐花苑,https://shanghai.anjuke.com/community/view/13069,31.205303,121.707267
2539,周康一村,https://shanghai.anjuke.com/community/view/13058,31.143376,121.574705
2540,民春苑,https://shanghai.anjuke.com/community/view/12831,31.281512,121.671388
2541,玉兰路81弄小区,https://shanghai.anjuke.com/community/view/12691,31.209621,121.554907
2542,三桥小区南区,https://shanghai.anjuke.com/community/view/12452,31.22679,121.615309
2543,海炼大楼,https://shanghai.anjuke.com/community/view/12311,31.249499,121.557759
2544,环龙苑,https://shanghai.anjuke.com/community/view/12309,31.251116,121.694499
2545,三八新村,https://shanghai.anjuke.com/community/view/12214,31.053458,121.765833
2546,星云小区,https://shanghai.anjuke.com/community/view/11967,31.234335,121.577258
2547,石皮路89弄小区,https://shanghai.anjuke.com/community/view/11592,31.202447,121.709317
2548,南华新村,https://shanghai.anjuke.com/community/view/11492,31.127515,121.556422
2549,中星云台苑,https://shanghai.anjuke.com/community/view/11434,31.186938,121.507305
2550,周康四村,https://shanghai.anjuke.com/community/view/11133,31.145793,121.578958
2551,小红楼,https://shanghai.anjuke.com/community/view/10576,31.157173,121.507119
2552,临沂二村,https://shanghai.anjuke.com/community/view/10384,31.200742,121.51768
2553,华星小区,https://shanghai.anjuke.com/community/view/10303,31.208385,121.715332
2554,阳明花园广场,https://shanghai.anjuke.com/community/view/9783,31.340211,121.599522
2555,五莲路30弄小区,https://shanghai.anjuke.com/community/view/9459,31.281897,121.584357
2556,五莲二小区,https://shanghai.anjuke.com/community/view/9416,31.282989,121.583868
2557,育才公寓,https://shanghai.anjuke.com/community/view/7941,31.125618,121.594344
2558,金团花苑,https://shanghai.anjuke.com/community/view/7932,30.974291,121.745022
2559,澧溪公寓,https://shanghai.anjuke.com/community/view/7928,31.120729,121.583862
2560,欣周花园,https://shanghai.anjuke.com/community/view/7885,31.121614,121.58287
2561,永恒公寓,https://shanghai.anjuke.com/community/view/7882,31.123817,121.577327
2562,海燕新村,https://shanghai.anjuke.com/community/view/7880,31.044429,121.769638
2563,汇商公寓,https://shanghai.anjuke.com/community/view/7870,31.12319,121.765483
2564,敬业公寓,https://shanghai.anjuke.com/community/view/7855,31.036212,121.603689
2565,彩虹园,https://shanghai.anjuke.com/community/view/7853,31.050253,121.756055
2566,供销四村,https://shanghai.anjuke.com/community/view/7830,31.026777,121.783992
2567,华盛新村,https://shanghai.anjuke.com/community/view/7811,31.053243,121.758257
2568,听潮二村,https://shanghai.anjuke.com/community/view/7790,31.055703,121.750749
2569,康林公寓,https://shanghai.anjuke.com/community/view/7780,31.109874,121.587456
2570,富田花苑(别墅),https://shanghai.anjuke.com/community/view/7766,31.035674,121.60321
2571,康桥华庭,https://shanghai.anjuke.com/community/view/7752,31.156114,121.577993
2572,康庭苑,https://shanghai.anjuke.com/community/view/7728,31.148704,121.620944
2573,莎海惠晨苑(B区),https://shanghai.anjuke.com/community/view/7724,31.046104,121.771424
2574,上海鼎城,https://shanghai.anjuke.com/community/view/7722,31.047711,121.762864
2575,爱盛家园中苑,https://shanghai.anjuke.com/community/view/7708,31.060063,121.772713
2576,博佳花园,https://shanghai.anjuke.com/community/view/7706,31.046924,121.750823
